Helix.A-Helix,Helix.3-Helix,Helix.5-Helix,Helix.PPII-Helix,Sheet.B-Sheet,Sheet.B-Bridge,Turn.Turn,Turn.Bend,Coil
0,3,0,3,95,8,4,24,73
0,3,0,0,88,8,2,24,85
0,0,0,3,90,11,6,26,74
0,3,0,0,84,13,2,28,80
0,3,0,0,102,6,2,28,69
0,3,0,0,99,8,4,24,72
0,3,0,0,100,6,2,28,71
0,3,0,0,93,4,5,28,77
0,3,0,0,92,12,3,23,77
0,3,0,3,90,12,3,22,77
0,3,0,3,102,6,2,25,69
0,3,0,3,96,10,0,25,73
0,3,0,5,85,9,3,25,80
0,3,0,2,87,14,2,25,77
0,3,0,3,91,7,4,24,78
0,3,0,3,99,7,5,22,71
0,0,0,0,97,9,4,26,74
0,3,0,0,98,6,4,25,74
0,3,0,3,89,11,2,25,77
0,3,0,6,89,5,2,30,75
0,3,0,3,97,8,4,25,70
0,3,0,6,88,5,6,23,79
0,3,0,6,94,9,2,23,73
0,3,0,0,86,10,2,26,83
0,3,0,6,86,7,2,26,80
0,3,0,6,91,9,5,23,73
0,3,0,3,99,9,2,27,67
0,3,0,0,104,8,1,27,67
0,3,0,3,101,9,2,26,66
0,3,0,3,95,9,4,26,70
0,3,0,3,90,7,0,29,78
0,3,0,2,101,8,5,23,68
0,3,0,3,87,12,4,24,77
0,3,0,5,99,9,3,25,66
0,3,0,3,100,6,0,27,71
0,3,0,3,97,10,3,24,70
0,3,0,3,94,9,0,28,73
0,3,0,6,95,8,3,23,72
0,3,0,0,89,8,4,26,80
0,3,0,0,99,4,2,23,79
0,3,0,4,88,13,2,24,76
0,3,0,4,115,3,2,24,59
0,3,0,3,89,8,5,22,80
0,3,0,0,93,8,2,28,76
0,0,0,0,95,7,5,25,78
0,0,0,0,94,5,4,30,77
0,3,0,5,90,9,3,26,74
0,3,0,3,97,6,2,27,72
0,0,0,3,90,9,5,28,75
0,0,0,3,87,10,2,28,80
0,3,0,3,97,7,2,26,72
0,3,0,3,105,5,2,26,66
0,3,0,0,82,10,3,25,87
0,3,0,3,101,5,0,29,69
0,3,0,3,89,7,5,22,81
0,3,0,6,91,9,0,29,72
0,3,0,6,86,12,4,26,73
0,3,0,3,85,13,0,24,82
0,3,0,0,97,7,2,23,78
0,3,0,2,87,10,3,22,83
0,3,0,0,95,8,3,23,78
0,3,0,0,97,7,3,22,78
0,3,0,3,88,14,2,24,76
0,3,0,0,91,7,4,26,79
0,3,0,0,101,6,3,24,73
0,3,0,0,89,8,3,24,83
0,3,0,0,98,8,4,25,72
0,3,0,0,92,7,3,24,81
0,3,0,0,91,8,2,25,81
0,3,0,3,97,8,1,26,72
0,3,0,2,91,8,2,25,79
0,3,0,0,91,10,2,26,78
0,3,0,3,93,6,2,27,76
0,3,0,3,92,7,2,26,77
0,3,0,4,82,13,4,26,78
0,3,0,0,91,10,0,24,82
0,3,0,0,96,9,2,26,74
0,3,0,0,94,6,2,26,79
0,3,0,2,105,2,3,25,70
0,3,0,3,105,5,2,25,67
0,3,0,0,102,3,2,24,76
0,3,0,2,88,16,2,25,74
0,3,0,0,98,7,2,26,74
0,3,0,3,102,7,4,24,67
0,3,0,2,98,7,2,25,73
0,3,0,3,99,5,2,25,73
0,0,0,4,88,8,5,27,78
0,3,0,3,92,15,1,25,71
0,3,0,3,94,5,2,25,78
0,3,0,0,86,6,4,24,87
0,0,0,0,89,9,4,26,82
0,3,0,0,87,11,3,26,80
0,3,0,2,84,10,4,25,82
0,3,0,3,89,9,3,26,77
0,3,0,0,86,11,1,25,84
0,3,0,0,97,11,4,23,72
0,3,0,0,95,12,0,24,76
0,3,0,0,100,10,0,25,72
0,3,0,3,98,8,2,27,69
0,3,0,0,87,13,0,25,82
0,3,0,3,93,9,4,23,75
0,3,0,0,93,10,2,23,79
0,3,0,0,93,12,3,23,76
0,3,0,0,93,9,2,26,77
0,3,0,0,95,9,2,26,75
0,3,0,0,106,3,5,24,69
0,3,0,0,90,6,2,25,84
0,3,0,0,95,5,2,24,81
0,3,0,0,95,6,2,23,81
0,3,0,0,95,10,2,22,78
0,3,0,4,98,7,3,22,73
0,0,0,4,101,7,2,27,69
0,3,0,6,99,7,0,25,70
0,3,0,0,94,7,0,30,76
0,3,0,1,90,10,0,28,78
0,3,0,0,95,11,0,26,75
0,3,0,0,93,10,0,28,76
0,3,0,0,97,9,2,25,74
0,3,0,0,88,11,3,24,81
0,3,0,0,94,10,5,22,76
0,3,0,0,93,6,2,25,81
0,3,0,0,102,7,3,23,72
0,3,0,0,93,8,2,27,77
0,3,0,0,84,10,2,28,83
0,0,0,3,91,9,4,27,76
0,3,0,0,92,5,4,23,83
0,0,0,0,81,13,6,26,84
0,0,0,3,101,3,5,25,73
0,3,0,3,91,9,3,24,77
0,0,0,3,93,7,4,27,76
0,3,0,3,99,4,2,24,75
0,0,0,0,91,4,4,25,86
0,3,0,0,90,5,4,24,84
0,0,0,3,103,5,4,25,70
0,0,0,3,95,10,3,25,74
0,3,0,4,96,5,3,27,72
0,3,0,0,100,6,2,26,73
0,3,0,3,88,7,2,26,81
0,0,0,3,89,9,6,25,78
0,3,0,3,95,7,4,28,70
0,3,0,6,92,6,4,24,75
0,3,0,3,94,7,2,25,76
0,3,0,3,96,10,2,26,70
0,3,0,0,96,8,2,26,75
0,0,0,4,98,7,4,26,71
0,3,0,5,91,11,2,25,73
0,3,0,3,90,8,2,27,77
0,3,0,4,95,10,2,26,70
0,3,0,4,94,5,2,27,75
0,3,0,0,88,8,2,27,82
0,3,0,0,93,9,3,25,77
0,3,0,0,93,10,4,25,75
0,3,0,3,89,7,4,25,79
0,3,0,0,99,9,4,26,69
0,3,0,0,85,14,0,26,82
0,3,0,2,90,9,3,24,79
0,3,0,0,87,12,2,28,78
0,3,0,0,88,13,2,25,79
0,3,0,0,95,7,2,26,77
0,3,0,0,92,6,2,29,78
0,3,0,0,88,10,2,26,81
0,3,0,3,94,7,0,26,77
0,3,0,0,99,6,2,25,75
0,3,0,1,98,9,2,26,71
0,3,0,0,97,4,2,25,79
0,3,0,0,99,7,3,27,71
0,3,0,0,84,8,2,25,88
0,3,0,0,90,12,4,24,77
0,3,0,0,98,7,4,25,73
0,3,0,3,98,7,3,28,68
0,3,0,0,91,5,4,25,82
0,3,0,3,87,11,0,23,83
0,3,0,1,96,7,1,24,78
0,3,0,6,99,3,4,26,69
0,3,0,3,97,9,0,24,74
0,3,0,0,84,10,0,26,87
0,3,0,0,96,12,1,23,75
0,3,0,3,91,7,2,26,78
0,3,0,0,93,7,3,25,79
0,3,0,0,87,8,2,25,85
0,0,0,2,108,3,4,27,66
0,3,0,0,91,5,3,27,81
0,3,0,0,98,5,4,24,76
0,3,0,0,92,9,3,24,79
0,0,0,4,90,12,8,27,69
0,3,0,0,94,10,2,23,78
0,3,0,3,97,6,2,27,72
0,3,0,0,89,11,0,29,78
0,3,0,1,95,5,3,27,76
0,3,0,0,86,12,2,26,81
0,3,0,4,99,5,2,26,71
0,3,0,0,90,10,4,27,76
0,3,0,3,97,9,4,26,68
0,3,0,2,95,13,2,28,67
0,3,0,2,87,14,0,29,75
0,3,0,3,93,8,2,26,75
0,3,0,3,101,5,2,27,69
0,3,0,0,95,6,5,25,76
0,3,0,1,90,8,4,28,76
0,3,0,0,93,7,2,26,79
0,3,0,2,88,11,2,26,78
0,3,0,0,93,8,0,27,79
0,3,0,3,99,7,0,28,70
0,3,0,0,95,13,1,26,72
0,3,0,1,101,6,0,25,74
0,3,0,0,96,7,2,24,78
0,3,0,1,96,6,2,27,75
0,3,0,6,97,7,3,26,68
0,3,0,3,91,10,4,28,71
0,3,0,3,90,11,0,28,75
0,3,0,3,93,12,3,26,70
0,3,0,4,94,6,4,25,74
0,3,0,0,101,6,2,27,71
0,3,0,0,86,13,2,26,80
0,3,0,0,87,11,4,26,79
0,0,0,3,88,9,6,27,77
0,3,0,3,98,7,1,28,70
0,3,0,0,91,6,1,25,84
0,3,0,3,87,10,4,25,78
0,3,0,2,95,7,2,26,75
0,0,0,0,98,7,7,25,73
0,3,0,3,104,6,4,25,65
0,3,0,6,93,9,2,26,71
0,3,0,8,103,6,5,22,63
0,3,0,3,96,7,6,24,71
0,3,0,1,94,10,0,26,76
0,3,0,0,99,4,4,26,74
0,3,0,3,96,7,4,23,74
0,3,0,3,94,10,3,24,73
0,3,0,3,105,4,3,25,67
0,3,0,0,100,6,2,26,73
0,3,0,0,95,7,4,25,76
0,3,0,6,94,10,4,25,68
0,3,0,0,102,6,4,26,69
0,3,0,0,99,7,4,24,73
0,3,0,0,110,3,4,26,64
0,3,0,0,97,4,5,24,77
0,3,0,3,91,8,2,28,75
0,3,0,5,100,6,2,27,67
0,3,0,3,93,7,5,26,73
0,3,0,6,99,5,4,29,64
0,3,0,0,95,10,3,23,76
0,3,0,0,91,8,7,24,77
0,3,0,3,96,7,2,26,73
0,3,0,3,91,7,4,26,76
0,3,0,0,101,8,4,28,66
0,3,0,0,102,6,4,27,68
0,3,0,0,109,5,0,30,63
0,3,0,3,99,6,4,27,68
0,3,0,3,98,13,0,28,65
0,3,0,0,104,4,2,28,69
0,3,0,3,99,7,3,28,67
0,3,0,3,92,11,0,31,70
0,3,0,3,94,9,2,29,70
0,3,0,0,101,6,0,28,72
0,3,0,0,95,8,2,25,77
0,3,0,6,103,4,2,26,66
0,3,0,6,93,7,4,24,73
0,3,0,6,100,9,2,25,65
0,3,0,6,97,7,4,23,70
0,3,0,7,103,8,4,24,61
0,3,0,6,106,5,2,24,64
0,3,0,0,101,8,2,23,73
0,3,0,3,95,7,2,27,73
0,3,0,7,97,7,2,24,70
0,3,0,0,98,7,2,25,75
0,3,0,3,93,12,2,24,73
0,3,0,0,93,12,2,24,76
0,3,0,3,95,7,4,25,73
0,3,0,1,99,6,2,24,75
0,3,0,3,91,10,2,23,78
0,3,0,3,91,10,0,26,77
0,3,0,3,93,10,2,26,73
0,3,0,3,98,8,2,26,70
0,3,0,3,97,10,2,26,69
0,3,0,3,88,12,2,26,76
0,3,0,8,97,12,1,24,65
0,3,0,6,105,5,0,27,64
0,3,0,6,92,8,2,25,74
0,3,0,5,89,12,2,24,75
0,3,0,6,97,8,2,25,69
0,3,0,7,103,9,1,23,64
0,3,0,7,100,8,3,26,63
0,3,0,6,101,7,0,28,65
0,3,0,5,90,11,2,25,74
0,3,0,3,90,7,0,29,78
0,0,0,4,97,9,4,28,68
0,3,0,4,95,11,1,24,72
0,0,0,3,107,6,6,24,64
0,3,0,0,97,5,2,26,77
0,3,0,3,94,11,3,26,70
0,3,0,0,101,7,5,25,69
0,3,0,2,108,6,4,24,63
0,3,0,5,98,7,2,28,67
0,3,0,3,93,10,1,24,76
0,3,0,3,99,9,2,27,67
0,3,0,9,91,11,0,27,69
0,3,0,3,87,15,4,24,74
0,3,0,3,94,9,3,26,72
0,3,0,8,86,13,0,25,75
0,3,0,0,95,7,2,26,77
0,3,0,0,90,12,4,25,76
0,3,0,3,104,8,2,24,66
0,3,0,0,97,7,4,21,78
0,3,0,3,98,9,2,25,70
0,0,0,8,91,11,4,23,73
0,3,0,5,88,11,4,24,75
0,3,0,5,88,11,4,24,75
0,3,0,3,100,8,0,27,69
0,3,0,3,96,12,4,27,65
0,0,0,3,102,8,6,27,64
0,3,0,5,88,13,2,27,72
0,3,0,3,93,13,2,25,71
0,3,0,3,90,10,2,29,73
0,3,0,1,99,10,4,26,67
0,3,0,3,94,11,5,25,69
0,3,0,6,97,8,2,24,70
0,3,0,0,106,6,5,25,65
0,3,0,3,100,8,2,28,66
0,3,0,0,96,11,4,28,68
0,3,0,0,93,13,3,28,70
0,3,0,0,93,12,2,25,75
0,3,0,5,90,8,2,29,73
0,3,0,3,85,14,0,26,79
0,3,0,4,100,8,4,25,66
0,3,0,3,93,8,2,29,72
0,3,0,3,100,10,1,24,69
0,3,0,6,92,10,2,28,69
0,3,0,6,100,7,0,29,65
0,3,0,0,97,8,4,26,72
0,3,0,0,92,9,5,26,75
0,3,0,4,96,8,0,28,71
0,3,0,3,89,12,4,27,72
0,3,0,0,92,10,0,30,75
0,3,0,1,92,7,4,26,77
0,3,0,0,87,11,0,28,81
0,3,0,0,89,9,0,31,78
0,3,0,4,98,10,1,28,66
0,3,0,4,86,16,0,28,73
0,3,0,2,96,8,2,31,68
0,3,0,4,101,9,3,28,62
0,3,0,1,103,10,1,24,68
0,3,0,0,105,5,4,26,67
0,3,0,0,102,5,2,28,70
0,3,0,4,102,8,2,26,65
0,3,0,0,97,7,1,29,73
0,3,0,1,90,12,2,27,75
0,3,0,1,91,10,3,26,76
0,3,0,0,90,9,2,27,79
0,3,0,0,81,10,4,27,85
0,3,0,0,92,13,1,25,76
0,3,0,0,98,9,2,28,70
0,3,0,3,99,8,2,31,64
0,3,0,0,91,12,3,25,76
0,3,0,4,102,7,4,24,66
0,3,0,4,97,9,2,27,68
0,3,0,0,97,8,4,23,75
0,3,0,0,94,6,2,29,76
0,0,0,0,98,7,5,26,74
0,3,0,4,101,7,4,26,65
0,0,0,4,96,9,7,25,69
0,3,0,3,93,11,2,27,71
0,3,0,3,89,13,3,28,71
0,3,0,0,104,8,2,27,66
0,3,0,5,101,7,3,27,64
0,3,0,9,98,10,3,25,62
0,3,0,0,101,8,0,30,68
0,3,0,2,98,9,2,28,68
0,3,0,3,95,14,1,25,69
0,3,0,2,102,13,0,26,64
0,3,0,0,85,14,3,26,79
0,3,0,1,95,10,2,28,71
0,3,0,5,99,10,4,28,61
0,3,0,2,93,10,2,26,74
0,3,0,3,95,11,4,30,64
0,3,0,3,94,7,2,28,73
0,3,0,0,95,9,2,29,72
0,0,0,2,91,10,4,27,76
0,0,0,7,105,4,8,27,59
0,3,0,7,101,6,0,32,61
0,0,0,7,94,11,4,30,64
0,3,0,0,89,12,4,27,75
0,3,0,5,92,13,3,27,67
0,3,0,4,95,9,0,32,67
0,3,0,0,104,6,2,27,68
0,3,0,0,96,8,4,25,74
0,3,0,4,103,6,0,29,65
0,3,0,4,106,10,4,19,64
0,3,0,0,111,7,4,21,64
0,3,0,1,96,11,2,25,72
0,3,0,0,103,10,4,21,69
0,3,0,1,103,7,7,20,69
0,3,0,1,102,10,4,21,69
0,3,0,0,108,8,3,21,67
0,3,0,0,109,7,3,22,66
0,3,0,0,102,8,0,22,75
0,3,0,0,107,8,3,18,71
0,3,0,3,105,8,4,22,65
0,3,0,3,111,7,3,17,66
0,3,0,0,101,5,5,20,76
0,3,0,4,92,8,5,23,75
0,3,0,0,96,9,1,27,74
0,3,0,0,99,7,3,24,74
0,3,0,3,97,8,5,25,69
0,3,0,0,86,10,3,26,82
0,3,0,6,92,8,4,24,73
0,3,0,3,93,10,3,27,71
0,3,0,0,95,10,4,26,72
0,3,0,3,87,12,2,28,75
0,3,0,4,88,11,1,28,75
0,3,0,3,97,11,3,27,66
0,3,0,3,89,11,4,24,76
0,3,0,4,88,10,3,26,76
0,3,0,3,94,9,4,27,70
0,3,0,3,96,9,5,25,69
0,3,0,3,97,10,2,27,68
0,3,0,6,96,9,3,26,67
0,3,0,3,95,13,3,26,67
0,0,0,3,106,5,6,28,62
0,3,0,3,104,9,0,27,64
0,3,0,8,104,6,6,24,59
0,3,0,3,104,3,7,21,69
0,3,0,5,95,8,3,26,70
0,3,0,8,99,7,4,25,64
0,3,0,5,99,9,4,25,65
0,3,0,5,110,5,4,26,57
0,3,0,6,99,7,2,26,67
0,3,0,8,99,7,4,25,64
0,3,0,9,94,9,5,24,66
0,3,0,3,93,6,2,28,75
0,3,0,6,93,7,2,27,72
0,3,0,5,104,7,3,26,62
0,3,0,3,102,6,3,27,66
0,3,0,3,100,7,4,26,67
0,3,0,6,100,4,3,24,70
0,0,0,8,111,3,7,26,55
0,3,0,5,101,5,0,28,68
0,3,0,3,103,6,1,26,68
0,3,0,8,92,9,3,26,69
0,3,0,8,104,5,7,25,58
0,0,0,8,98,4,3,28,69
0,3,0,6,95,7,4,24,71
0,3,0,8,98,8,5,24,64
0,3,0,6,89,8,3,26,75
0,3,0,0,94,9,2,25,77
0,0,0,3,109,6,7,28,57
0,3,0,3,95,9,3,25,72
0,3,0,0,97,11,5,26,68
0,3,0,3,110,6,5,23,60
0,3,0,0,97,9,2,28,71
0,3,0,5,95,10,3,26,68
0,3,0,4,111,3,4,27,58
0,0,0,2,101,6,8,25,68
0,3,0,3,99,7,2,28,68
0,3,0,0,95,7,1,28,76
0,0,0,0,100,6,6,28,70
0,0,0,5,96,6,7,25,71
0,0,0,3,104,4,9,26,64
0,3,0,3,102,4,2,29,67
0,0,0,4,96,8,7,28,67
0,0,0,3,93,8,6,24,76
0,3,0,3,101,7,3,26,67
0,3,0,9,95,10,3,26,64
0,0,0,6,90,8,6,27,73
0,3,0,6,93,8,4,25,71
0,0,0,4,93,8,6,25,74
0,0,0,4,98,7,8,26,67
0,0,0,0,98,9,4,27,72
0,0,0,3,95,7,2,29,74
0,0,0,0,99,8,6,28,69
0,0,0,3,98,7,4,29,69
0,0,0,3,90,12,2,29,74
0,0,0,0,90,12,2,31,75
0,0,0,0,105,7,5,26,67
0,0,0,5,103,6,6,27,63
0,0,0,0,93,8,6,28,75
0,0,0,0,94,13,4,29,70
0,0,0,0,106,6,7,26,65
0,0,0,3,98,8,5,30,66
0,0,0,3,103,8,7,26,63
0,0,0,3,100,7,8,26,66
0,0,0,0,94,10,3,30,73
0,3,0,0,102,8,7,26,64
0,0,0,0,113,5,9,24,59
0,3,0,3,93,10,3,25,73
0,0,0,0,100,7,6,30,67
0,0,0,0,101,7,7,27,68
0,0,0,0,102,8,9,25,66
0,0,0,0,102,6,6,27,69
0,3,0,0,97,9,5,27,69
0,3,0,1,86,13,4,29,74
0,0,0,1,88,10,2,31,78
0,0,0,0,88,12,6,29,75
0,0,0,0,97,8,8,27,70
0,0,0,0,91,11,5,30,73
0,0,0,0,92,9,5,28,76
0,0,0,0,85,9,8,27,81
0,0,0,0,99,7,4,29,71
0,0,0,0,97,6,6,29,72
0,3,0,0,96,10,1,30,70
0,0,0,0,96,6,8,25,75
0,0,0,2,89,10,4,30,75
0,3,0,0,103,7,6,27,64
0,0,0,3,97,9,8,27,66
0,3,0,0,93,10,6,26,72
0,3,0,0,99,9,8,23,68
0,0,0,0,107,5,5,27,66
0,0,0,3,101,8,6,27,65
0,0,0,0,94,10,5,27,74
0,0,0,0,102,6,8,27,67
0,0,0,5,96,7,9,27,66
0,0,0,3,98,8,7,25,69
0,0,0,0,96,10,5,25,74
0,0,0,0,97,7,7,26,73
0,0,0,1,94,9,6,30,70
0,0,0,3,103,8,8,27,61
0,0,0,2,90,10,4,29,75
0,0,0,6,101,8,5,27,63
0,0,0,7,98,8,6,28,63
0,0,0,3,108,5,7,27,60
0,0,0,7,100,8,5,29,61
0,0,0,3,95,7,4,31,70
0,0,0,6,88,10,5,32,69
0,0,0,8,99,8,4,30,61
0,0,0,6,101,6,7,28,62
0,0,0,5,98,9,8,27,63
0,0,0,5,99,4,4,31,67
0,0,0,3,91,15,3,29,69
0,3,0,6,93,9,2,28,69
0,0,0,6,95,7,3,29,70
0,0,0,3,96,8,5,30,68
0,3,0,6,98,8,5,28,62
0,3,0,6,87,9,4,24,77
0,0,0,5,96,10,7,25,67
0,0,0,6,97,7,2,27,71
0,3,0,6,103,2,2,28,66
0,3,0,6,100,8,2,27,64
0,0,0,4,95,9,4,27,71
0,0,0,3,89,9,4,28,77
0,0,0,3,97,4,6,25,75
0,0,0,3,94,9,2,28,74
0,0,0,6,94,9,7,25,69
0,0,0,6,100,8,4,29,63
0,0,0,6,97,10,4,30,63
0,3,0,6,93,12,4,25,67
0,0,0,3,103,6,6,28,64
0,0,0,3,90,10,9,24,74
0,0,0,6,104,4,8,25,63
0,0,0,0,105,6,2,31,66
0,3,0,3,95,12,3,23,71
0,0,0,6,90,10,8,23,73
0,0,0,3,94,7,9,22,75
0,0,0,3,100,6,3,29,69
0,3,0,6,84,13,2,29,73
0,0,0,0,102,7,7,24,70
0,0,0,5,98,6,6,28,67
0,0,0,3,87,9,8,24,79
0,0,0,5,93,9,6,26,71
0,3,0,6,95,10,1,23,72
0,0,0,0,100,5,4,25,76
0,3,0,6,100,7,5,27,62
0,0,0,0,88,13,6,25,78
0,3,0,5,99,8,4,24,67
0,0,0,10,95,10,5,26,64
0,0,0,3,93,10,4,23,77
0,0,0,10,87,10,7,28,68
0,0,0,0,83,13,4,28,82
0,0,0,0,84,14,4,30,78
0,3,0,3,79,14,2,29,80
0,0,0,0,82,10,5,27,86
0,0,0,0,92,9,4,31,74
0,0,0,0,98,7,5,29,71
0,3,0,6,83,11,3,26,78
0,0,0,7,84,12,4,29,74
0,0,0,8,86,10,4,32,70
0,0,0,6,91,7,4,26,76
0,3,0,6,94,7,2,28,70
0,0,0,7,86,12,4,29,72
0,3,0,8,95,8,2,28,66
0,0,0,3,85,12,5,30,75
0,0,0,5,82,10,4,26,83
0,0,0,3,91,6,6,28,76
0,0,0,3,100,6,6,28,67
0,0,0,3,78,16,6,26,81
0,0,0,6,83,14,5,27,75
0,0,0,6,84,11,4,30,75
0,0,0,6,80,13,4,28,79
0,3,0,3,82,10,4,24,84
0,3,0,3,92,11,2,28,71
0,3,0,6,90,11,2,28,70
0,0,0,4,87,11,4,29,75
0,0,0,3,93,11,4,29,70
0,0,0,0,95,12,3,25,75
0,0,0,3,91,11,4,27,74
0,0,0,3,97,8,5,25,72
0,0,0,3,90,14,3,26,74
0,0,0,7,92,10,4,27,70
0,3,0,4,86,12,3,27,75
0,0,0,3,89,11,4,28,75
0,0,0,3,75,15,3,27,87
0,3,0,4,94,9,2,27,71
0,3,0,4,90,9,2,26,76
0,3,0,6,87,9,2,26,77
0,0,0,3,88,8,5,27,79
0,0,0,6,94,6,4,29,71
0,3,0,3,90,10,3,27,74
0,3,0,3,92,6,2,25,79
0,0,0,3,84,12,5,29,77
0,3,0,3,90,5,2,25,82
0,3,0,0,82,11,3,26,85
0,0,0,3,94,6,4,27,76
0,0,0,3,88,11,5,26,77
0,0,0,0,90,9,4,28,79
0,0,0,3,89,8,5,27,78
0,0,0,3,89,7,4,28,79
0,0,0,0,88,13,5,25,79
0,0,0,7,92,7,5,25,74
0,0,0,0,79,15,2,29,85
0,0,0,6,92,8,5,26,73
0,0,0,4,87,13,7,25,74
0,0,0,6,92,9,5,30,68
0,0,0,7,88,12,4,28,71
0,0,0,3,99,6,5,26,71
0,0,0,3,103,4,4,25,71
0,0,0,0,93,9,5,27,76
0,0,0,0,88,11,5,28,78
0,0,0,3,87,12,5,26,77
0,3,0,3,93,10,3,24,74
0,0,0,3,86,10,8,25,78
0,0,0,3,93,9,6,26,73
0,0,0,6,86,12,6,25,75
0,0,0,3,87,11,4,27,78
0,0,0,3,83,11,8,25,80
0,0,0,6,76,16,8,24,80
0,0,0,6,84,13,4,27,76
0,0,0,3,85,13,4,28,77
0,0,0,3,94,8,5,26,74
0,0,0,6,91,9,5,26,73
0,3,0,5,93,10,4,26,69
0,0,0,0,79,13,4,27,87
0,3,0,3,89,12,3,25,75
0,0,0,8,91,10,5,27,69
0,0,0,3,84,11,7,27,78
0,0,0,3,87,11,4,27,78
0,0,0,8,89,11,7,25,70
0,0,0,3,91,9,6,24,77
0,0,0,6,82,14,2,27,79
0,0,0,6,90,9,6,25,74
0,0,0,6,90,10,3,27,74
0,0,0,6,87,12,4,27,74
0,0,0,6,80,14,2,30,78
0,0,0,3,85,12,2,29,79
0,0,0,3,85,9,6,26,81
0,0,0,6,91,7,5,25,76
0,0,0,6,95,7,4,26,72
0,0,0,6,86,10,4,24,80
0,0,0,6,88,9,6,28,73
0,0,0,6,87,12,7,24,74
0,0,0,3,97,9,5,25,71
0,0,0,6,95,8,6,22,73
0,0,0,3,83,13,4,26,81
0,0,0,6,88,12,5,25,74
0,0,0,3,97,8,5,24,73
0,0,0,6,88,10,4,27,75
0,0,0,3,87,12,6,24,78
0,0,0,3,87,10,7,23,80
0,0,0,3,91,10,5,24,77
0,0,0,0,100,9,6,22,73
0,0,0,6,96,9,8,24,67
0,3,0,6,85,13,2,24,77
0,3,0,3,98,8,4,24,70
0,0,0,0,97,8,5,25,75
0,0,0,3,81,14,7,24,81
0,0,0,3,94,10,4,27,72
0,0,0,3,88,11,2,27,79
0,0,0,0,92,10,2,27,79
0,0,0,0,79,16,6,25,84
0,0,0,0,89,7,4,29,81
0,0,0,0,78,13,8,21,90
0,0,0,3,91,10,4,25,77
0,0,0,0,93,9,3,27,78
0,0,0,0,90,10,7,23,80
0,0,0,3,101,6,4,25,71
0,0,0,3,91,11,6,23,76
0,0,0,3,90,10,4,30,73
0,0,0,3,94,10,2,27,74
0,0,0,0,95,9,5,23,78
0,0,0,3,88,9,4,22,84
0,0,0,5,97,8,4,24,72
0,0,0,3,87,10,7,22,81
0,0,0,3,89,12,4,25,77
0,0,0,5,97,9,5,21,73
0,0,0,3,87,11,5,25,79
0,0,0,3,94,11,4,22,76
0,0,0,3,96,12,4,23,72
0,0,0,5,97,7,5,26,70
0,0,0,0,84,14,5,24,83
0,0,0,0,89,11,3,26,81
0,0,0,5,74,16,6,25,84
0,0,0,3,90,10,5,25,77
0,0,0,3,90,11,6,23,77
0,0,0,3,79,14,3,28,83
0,0,0,3,89,11,4,27,76
0,0,0,3,88,12,2,28,77
0,0,0,2,86,11,6,26,79
0,0,0,3,91,7,5,24,80
0,0,0,2,88,11,3,25,81
0,0,0,0,92,7,6,27,78
0,0,0,3,85,12,4,29,77
0,0,0,4,88,11,8,22,77
0,0,0,3,89,12,5,24,77
0,0,0,3,90,12,8,23,74
0,0,0,0,86,15,5,25,79
0,0,0,6,90,12,5,27,70
0,0,0,3,93,9,5,25,75
0,0,0,6,86,13,7,25,73
0,0,0,6,78,12,6,25,83
0,0,0,3,85,13,7,29,73
0,0,0,6,96,9,8,26,65
0,0,0,8,88,11,8,25,70
0,0,0,3,95,10,5,27,70
0,0,0,6,90,10,5,26,73
0,0,0,4,81,13,4,26,82
0,0,0,4,88,12,5,25,76
0,0,0,0,93,7,4,30,76
0,0,0,4,90,11,5,25,75
0,0,0,5,90,10,5,28,72
0,0,0,3,83,12,6,26,80
0,0,0,3,85,13,5,25,79
0,0,0,0,89,12,6,23,80
0,0,0,3,88,11,6,25,77
0,0,0,6,88,10,3,26,77
0,0,0,0,91,8,4,21,86
0,0,0,6,89,12,6,22,75
0,0,0,0,86,11,9,23,81
0,0,0,3,93,7,5,27,75
0,0,0,6,86,12,7,23,76
0,0,0,0,91,10,4,25,80
0,0,0,6,85,12,2,29,76
0,0,0,3,92,9,5,26,75
0,0,0,3,81,14,6,25,81
0,0,0,3,84,12,7,26,78
0,0,0,3,88,13,7,27,72
0,0,0,3,85,12,6,25,79
0,0,0,0,85,13,5,25,82
0,0,0,8,94,10,7,27,64
0,0,0,6,90,11,6,25,72
0,0,0,3,95,7,5,22,78
0,0,0,3,85,14,4,25,79
0,0,0,3,92,10,7,25,73
0,0,0,3,98,9,7,26,67
0,0,0,3,89,9,6,24,79
0,0,0,3,74,16,6,25,86
0,0,0,6,84,12,4,26,78
0,0,0,6,84,11,7,28,74
0,0,0,5,85,12,4,27,77
0,0,0,8,94,9,4,26,69
0,0,0,3,87,11,8,24,77
0,0,0,3,87,11,4,26,79
0,0,0,3,90,13,3,26,75
0,0,0,1,94,10,5,24,76
0,0,0,0,94,10,7,24,75
0,0,0,3,83,13,7,23,81
0,0,0,3,90,12,7,27,71
0,0,0,6,88,9,5,24,78
0,0,0,5,93,11,6,23,72
0,0,0,4,98,8,5,25,70
0,0,0,4,92,8,4,25,77
0,0,0,5,86,14,3,27,75
0,0,0,6,90,10,7,24,73
0,0,0,3,86,12,6,25,78
0,0,0,3,89,11,9,23,75
0,0,0,3,84,11,5,26,81
